Year,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per cápita,Gasto per cápita
2018,Septiembre,La Rioja,PLATANOS,258.03,49742,1.93,69.66,0.82,1.57
2018,Septiembre,La Rioja,MANZANAS,231.71,3944,1.7,59.93,0.73,1.25
2018,Septiembre,La Rioja,PERAS,102.97,14795,1.44,35.31,0.33,0.47
2018,Septiembre,La Rioja,MELOCOTONES,122.26,20106,1.64,37.18,0.39,0.64
2018,Septiembre,La Rioja,NECTARINAS,134.78,2008,1.49,35.03,0.43,0.63
2018,Septiembre,La Rioja,ALBARICOQUES,11.78,5669,4.81,6.31,0.04,0.18
2018,Septiembre,La Rioja,FRESAS/FRESON,0,0,0,0,0,0
2018,Septiembre,La Rioja,MELON,368.02,3202,0.87,28.38,1.16,1.01
2018,Septiembre,La Rioja,SANDIA,360.66,23595,0.65,30.13,1.14,0.75
2018,Septiembre,La Rioja,CIRUELAS,41.6,8565,2.06,24.77,0.13,0.27
2018,Septiembre,La Rioja,CEREZAS,0,0,0,0,0,0
2018,Septiembre,La Rioja,UVAS,429.36,68124,1.59,35.42,1.36,2.15
2018,Septiembre,La Rioja,KIWI,48.16,20803,4.32,37.94,0.15,0.66
2018,Septiembre,La Rioja,AGUACATE,11.04,4461,4.04,11.55,0.03,0.14
2018,Septiembre,La Rioja,PIÑA,23.96,5764,2.41,6.79,0.08,0.18
2018,Septiembre,La Rioja,OTRAS FRUTAS FRESCAS,73.63,1631,2.22,48.44,0.23,0.52
2018,Septiembre,La Rioja,POMELO,6.46,1283,1.99,7.5,0.02,0.04
2018,Septiembre,La Rioja,CHIRIMOYA,0,0,0,0,0,0
2018,Septiembre,La Rioja,FRUTAS IV GAMA,38.78,6071,1.57,22.17,0.12,0.19
2018,Septiembre,Comunidad de Madrid,T.FRUTAS FRESCAS,51599.01,7480109,1.45,93.81,8.29,12.02
2018,Septiembre,Comunidad de Madrid,NARANJAS,4269.31,585887,1.37,32.45,0.69,0.94
2018,Septiembre,Comunidad de Madrid,MANDARINAS,437.9,101903,2.33,13.68,0.07,0.16
2018,Septiembre,Comunidad de Madrid,LIMONES,1263.28,282698,2.24,46.57,0.2,0.45
2018,Septiembre,Comunidad de Madrid,PLATANOS,4793.54,846872,1.77,73.17,0.77,1.36
2018,Septiembre,Comunidad de Madrid,MANZANAS,3584.77,603527,1.68,54.91,0.58,0.97
2018,Septiembre,Comunidad de Madrid,PERAS,2958.31,4586,1.55,43.7,0.48,0.74
2018,Septiembre,Comunidad de Madrid,MELOCOTONES,4712.19,768283,1.63,56.41,0.76,1.23
2018,Septiembre,Comunidad de Madrid,NECTARINAS,1968.26,293935,1.49,37.23,0.32,0.47
2018,Septiembre,Comunidad de Madrid,ALBARICOQUES,76.82,16243,2.11,4.63,0.01,0.03
2018,Septiembre,Comunidad de Madrid,FRESAS/FRESON,80.01,33235,4.15,3.6,0.01,0.05
2018,Septiembre,Comunidad de Madrid,MELON,9851.59,775457,0.79,60.57,1.58,1.25
2018,Septiembre,Comunidad de Madrid,SANDIA,8434.57,540637,0.64,46.24,1.36,0.87
2018,Septiembre,Comunidad de Madrid,CIRUELAS,1614.87,304832,1.89,35.83,0.26,0.49
2018,Septiembre,Comunidad de Madrid,CEREZAS,37.42,1202,3.21,2.6,0.01,0.02
2018,Septiembre,Comunidad de Madrid,UVAS,2096.9,412905,1.97,39.78,0.34,0.66
2018,Septiembre,Comunidad de Madrid,KIWI,1252.4,422669,3.37,30.46,0.2,0.68
2018,Septiembre,Comunidad de Madrid,AGUACATE,543.68,210643,3.87,22.52,0.09,0.34
2018,Septiembre,Comunidad de Madrid,PIÑA,661.91,137648,2.08,14.79,0.11,0.22
2018,Septiembre,Comunidad de Madrid,OTRAS FRUTAS FRESCAS,2961.3,672114,2.27,47.85,0.48,1.08
2018,Septiembre,Comunidad de Madrid,POMELO,115.17,26266,2.28,2.82,0.02,0.04
2018,Septiembre,Comunidad de Madrid,CHIRIMOYA,0,0,0,0,0,0
2018,Septiembre,Comunidad de Madrid,FRUTAS IV GAMA,1713.66,243354,1.42,29.47,0.28,0.39
2018,Septiembre,Región de Murcia,T.FRUTAS FRESCAS,11426.31,1838825,1.61,93.9,8.02,12.91
2018,Septiembre,Región de Murcia,NARANJAS,560.27,80849,1.44,26.4,0.39,0.57
2018,Septiembre,Región de Murcia,MANDARINAS,45.69,10852,2.38,12.14,0.03,0.08
2018,Septiembre,Región de Murcia,LIMONES,458.27,106851,2.33,41.37,0.32,0.75
2018,Septiembre,Región de Murcia,PLATANOS,1159.03,17243,1.49,74.07,0.81,1.21
2018,Septiembre,Región de Murcia,MANZANAS,751.1,121296,1.61,58.23,0.53,0.85
2018,Septiembre,Región de Murcia,PERAS,498.34,79554,1.6,56.35,0.35,0.56
2018,Septiembre,Región de Murcia,MELOCOTONES,796.14,131298,1.65,51.3,0.56,0.92
2018,Septiembre,Región de Murcia,NECTARINAS,196.91,28782,1.46,18.6,0.14,0.2
2018,Septiembre,Región de Murcia,ALBARICOQUES,9.04,3122,3.45,2.08,0.01,0.02
2018,Septiembre,Región de Murcia,FRESAS/FRESON,16.99,8408,4.95,6.36,0.01,0.06
2018,Septiembre,Región de Murcia,MELON,1727.3,137466,0.8,54.75,1.21,0.97
2018,Septiembre,Región de Murcia,SANDIA,1669.39,100667,0.6,47.71,1.17,0.71
2018,Septiembre,Región de Murcia,CIRUELAS,272.72,45973,1.69,30.92,0.19,0.32
2018,Septiembre,Región de Murcia,CEREZAS,13.78,5557,4.03,2.43,0.01,0.04
2018,Septiembre,Región de Murcia,UVAS,524.59,102039,1.95,44.92,0.37,0.72
2018,Septiembre,Región de Murcia,KIWI,171.2,56507,3.3,32.26,0.12,0.4
2018,Septiembre,Región de Murcia,AGUACATE,69.26,29503,4.26,24.85,0.05,0.21
2018,Septiembre,Región de Murcia,PIÑA,138.26,26421,1.91,13.35,0.1,0.19
2018,Septiembre,Región de Murcia,OTRAS FRUTAS FRESCAS,2348.03,59125,2.52,40.82,1.65,4.15
2018,Septiembre,Región de Murcia,POMELO,1.29,324,2.51,0.72,0,0
2018,Septiembre,Región de Murcia,CHIRIMOYA,0,0,0,0,0,0
2018,Septiembre,Región de Murcia,FRUTAS IV GAMA,493.57,80744,1.64,37.61,0.35,0.57
2018,Septiembre,Comunidad Foral de Navarra,T.FRUTAS FRESCAS,4614.22,65287,1.41,90.15,7.79,11.02
2018,Septiembre,Comunidad Foral de Navarra,NARANJAS,240.64,32382,1.35,19.47,0.41,0.55
2018,Septiembre,Comunidad Foral de Navarra,MANDARINAS,44.86,6509,1.45,13.43,0.08,0.11
2018,Septiembre,Comunidad Foral de Navarra,LIMONES,78.38,16625,2.12,31.13,0.13,0.28
2018,Septiembre,Comunidad Foral de Navarra,PLATANOS,578.58,93542,1.62,65.7,0.98,1.58
2018,Septiembre,Comunidad Foral de Navarra,MANZANAS,279.42,40727,1.46,56.28,0.47,0.69
2018,Septiembre,Comunidad Foral de Navarra,PERAS,205.24,32959,1.61,44.75,0.35,0.56
2018,Septiembre,Comunidad Foral de Navarra,MELOCOTONES,438.62,6933,1.58,51.89,0.74,1.17
2018,Septiembre,Comunidad Foral de Navarra,NECTARINAS,213.99,36627,1.71,32.4,0.36,0.62
2018,Septiembre,Comunidad Foral de Navarra,ALBARICOQUES,30.49,5522,1.81,11.22,0.05,0.09
2018,Septiembre,Comunidad Foral de Navarra,FRESAS/FRESON,12.18,3892,3.2,4.33,0.02,0.07
2018,Septiembre,Comunidad Foral de Navarra,MELON,957.34,64436,0.67,44.57,1.62,1.09
2018,Septiembre,Comunidad Foral de Navarra,SANDIA,653.93,38706,0.59,25.36,1.1,0.65
2018,Septiembre,Comunidad Foral de Navarra,CIRUELAS,146.17,29704,2.03,26.98,0.25,0.5
2018,Septiembre,Comunidad Foral de Navarra,CEREZAS,0,0,0,0,0,0
2018,Septiembre,Comunidad Foral de Navarra,UVAS,150.52,33455,2.22,28.09,0.25,0.56
2018,Septiembre,Comunidad Foral de Navarra,KIWI,128.18,44051,3.44,24.54,0.22,0.74
2018,Septiembre,Comunidad Foral de Navarra,AGUACATE,96.76,30819,3.19,33.28,0.16,0.52
2018,Septiembre,Comunidad Foral de Navarra,PIÑA,111.94,19788,1.77,15.06,0.19,0.33
2018,Septiembre,Comunidad Foral de Navarra,OTRAS FRUTAS FRESCAS,246.98,53798,2.18,33.65,0.42,0.91
2018,Septiembre,Comunidad Foral de Navarra,POMELO,4.31,858,1.99,0.98,0.01,0.01
2018,Septiembre,Comunidad Foral de Navarra,CHIRIMOYA,0,0,0,0,0,0
2018,Septiembre,Comunidad Foral de Navarra,FRUTAS IV GAMA,320.42,41994,1.31,15.75,0.54,0.71
2018,Septiembre,País Vasco,T.FRUTAS FRESCAS,19901.6,3104976,1.56,95.19,9.61,15
2018,Septiembre,País Vasco,NARANJAS,2671.86,387824,1.45,42.26,1.29,1.87
2018,Septiembre,País Vasco,MANDARINAS,404.57,69291,1.71,33.91,0.2,0.33
2018,Septiembre,País Vasco,LIMONES,489.14,109601,2.24,35.16,0.24,0.53
2018,Septiembre,País Vasco,PLATANOS,1858.12,347313,1.87,73.68,0.9,1.68
2018,Septiembre,País Vasco,MANZANAS,1855.15,298463,1.61,59.29,0.9,1.44
2018,Septiembre,País Vasco,PERAS,1131.32,159374,1.41,47.24,0.55,0.77
2018,Septiembre,País Vasco,MELOCOTONES,1663.61,278396,1.67,52.3,0.8,1.34
2018,Septiembre,País Vasco,NECTARINAS,1434.25,21235,1.48,50.64,0.69,1.03
2018,Septiembre,País Vasco,ALBARICOQUES,86.71,19592,2.26,8.94,0.04,0.09
2018,Septiembre,País Vasco,FRESAS/FRESON,41.43,12562,3.03,5.31,0.02,0.06
2018,Septiembre,País Vasco,MELON,2584.12,218917,0.85,57.53,1.25,1.06
2018,Septiembre,País Vasco,SANDIA,2093.66,128788,0.62,33.58,1.01,0.62
2018,Septiembre,País Vasco,CIRUELAS,781.68,155115,1.98,42.16,0.38,0.75
2018,Septiembre,País Vasco,CEREZAS,40.9,7393,1.81,4.48,0.02,0.04
2018,Septiembre,País Vasco,UVAS,726.37,159109,2.19,47.31,0.35,0.77
2018,Septiembre,País Vasco,KIWI,566.97,207689,3.66,33.69,0.27,1
2018,Septiembre,País Vasco,AGUACATE,166.41,52933,3.18,23.3,0.08,0.26
2018,Septiembre,País Vasco,PIÑA,191.39,41164,2.15,14.22,0.09,0.2
2018,Septiembre,País Vasco,OTRAS FRUTAS FRESCAS,1113.96,239103,2.15,52.88,0.54,1.16
2018,Septiembre,País Vasco,POMELO,67.94,12799,1.88,4.29,0.03,0.06
2018,Septiembre,País Vasco,CHIRIMOYA,0,0,0,0,0,0
2018,Septiembre,País Vasco,FRUTAS IV GAMA,1111.75,131393,1.18,25.75,0.54,0.63
2018,Septiembre,Comunidad Valenciana,T.FRUTAS FRESCAS,40690.19,5234399,1.29,94.74,8.6,11.06
2018,Septiembre,Comunidad Valenciana,NARANJAS,1702.48,220913,1.3,19.9,0.36,0.47
2018,Septiembre,Comunidad Valenciana,MANDARINAS,314.45,47859,1.52,13.78,0.07,0.1
2018,Septiembre,Comunidad Valenciana,LIMONES,985.75,193092,1.96,39.49,0.21,0.41
2018,Septiembre,Comunidad Valenciana,PLATANOS,4263.62,681165,1.6,75.6,0.9,1.44
2018,Septiembre,Comunidad Valenciana,MANZANAS,3038.28,473913,1.56,54.83,0.64,1
2018,Septiembre,Comunidad Valenciana,PERAS,1846.45,275119,1.49,46.91,0.39,0.58
2018,Septiembre,Comunidad Valenciana,MELOCOTONES,3614.64,540852,1.5,55.73,0.76,1.14
2018,Septiembre,Comunidad Valenciana,NECTARINAS,1146.25,166958,1.46,26.46,0.24,0.35
2018,Septiembre,Comunidad Valenciana,ALBARICOQUES,71.91,17386,2.42,3.29,0.02,0.04
2018,Septiembre,Comunidad Valenciana,FRESAS/FRESON,43.21,19007,4.4,4.15,0.01,0.04
2018,Septiembre,Comunidad Valenciana,MELON,9368.74,629843,0.67,58.93,1.98,1.33
2018,Septiembre,Comunidad Valenciana,SANDIA,7533.9,441314,0.59,49.13,1.59,0.93
2018,Septiembre,Comunidad Valenciana,CIRUELAS,1124.7,199471,1.77,33.99,0.24,0.42
2018,Septiembre,Comunidad Valenciana,CEREZAS,26.12,9024,3.45,2.25,0.01,0.02
2018,Septiembre,Comunidad Valenciana,UVAS,2060.13,412451,2,48.75,0.44,0.87
2018,Septiembre,Comunidad Valenciana,KIWI,873.9,271402,3.11,31.67,0.18,0.57
2018,Septiembre,Comunidad Valenciana,AGUACATE,392.42,145431,3.71,23.4,0.08,0.31
2018,Septiembre,Comunidad Valenciana,PIÑA,516.92,77849,1.51,15.96,0.11,0.16
2018,Septiembre,Comunidad Valenciana,OTRAS FRUTAS FRESCAS,1766.32,411349,2.33,48.24,0.37,0.87
2018,Septiembre,Comunidad Valenciana,POMELO,154.56,25933,1.68,3.13,0.03,0.05
2018,Septiembre,Comunidad Valenciana,CHIRIMOYA,0,0,0,0,0,0
2018,Septiembre,Comunidad Valenciana,FRUTAS IV GAMA,2768.97,316726,1.14,29.82,0.59,0.67
2018,Octubre,Total Nacional,TOTAL PATATAS,118828.76,10335107,0.87,79.13,2.6,2.26
2018,Octubre,Total Nacional,PATATAS FRESCAS,88636.39,7172362,0.81,67.03,1.94,1.57
2018,Octubre,Total Nacional,PATATAS CONGELADAS,3968.79,502353,1.27,11.63,0.09,0.11
2018,Octubre,Total Nacional,PATATAS PROCESADAS,5244.72,2660392,5.07,46.16,0.11,0.58
2018,Octubre,Total Nacional,PATATAS FRITAS,4182.2,2503596,5.99,44.11,0.09,0.55
2018,Octubre,Total Nacional,T.HORTALIZAS FRESCAS,227552.96,42549643,1.87,96.4,4.99,9.32
2018,Octubre,Total Nacional,TOMATES,50166.84,8714008,1.74,76.72,1.1,1.91
2018,Octubre,Total Nacional,CEBOLLAS,28108.03,3084561,1.1,64.58,0.62,0.68
2018,Octubre,Total Nacional,AJOS,2557.29,1023814,4,32.13,0.06,0.22
2018,Octubre,Total Nacional,COLES,5197.61,605631,1.17,17.49,0.11,0.13
2018,Octubre,Total Nacional,PEPINOS,7537.08,1073255,1.42,31.38,0.17,0.24
2018,Octubre,Total Nacional,JUDIAS VERDES,6617.29,2057687,3.11,29.62,0.15,0.45
2018,Octubre,Total Nacional,PIMIENTOS,25912.39,468812,1.81,63.13,0.57,1.03
2018,Octubre,Total Nacional,CHAMPIÑONES+O.SETAS,5895.66,2700922,4.58,41.07,0.13,0.59
2018,Octubre,Total Nacional,LECHUGA/ESC./ENDIVIA,13260.72,3782073,2.85,59.17,0.29,0.83
2018,Octubre,Total Nacional,ESPARRAGOS,1620.56,438707,2.71,8.11,0.04,0.1
2018,Octubre,Total Nacional,VERDURAS DE HOJA,4955.05,1160562,2.34,25.35,0.11,0.25
2018,Octubre,Total Nacional,BERENJENAS,7146.65,1115932,1.56,30.37,0.16,0.24
2018,Octubre,Total Nacional,ZANAHORIAS,13860.46,1288569,0.93,57.26,0.3,0.28
2018,Octubre,Total Nacional,CALABACINES,15878.8,2267813,1.43,51.49,0.35,0.5
2018,Octubre,Total Nacional,OTR.HORTALIZAS/VERD.,38838.52,8547989,2.2,78.11,0.85,1.87
2018,Octubre,Total Nacional,BROCOLI,4633.11,778453,1.68,21.52,0.1,0.17
2018,Octubre,Total Nacional,ALCACHOFAS,844.7,228603,2.71,4.93,0.02,0.05
2018,Octubre,Total Nacional,VERD./HORT. IV GAMA,28995,7071464,2.44,66.81,0.64,1.55
2018,Octubre,Andalucía,TOTAL PATATAS,22882.9,1875977,0.82,82.41,2.63,2.16
2018,Octubre,Andalucía,PATATAS FRESCAS,16321.4,1199294,0.73,69.56,1.88,1.38
2018,Octubre,Andalucía,PATATAS CONGELADAS,1085.32,129004,1.19,16.54,0.12,0.15
2018,Octubre,Andalucía,PATATAS PROCESADAS,1095.24,547679,5,50.93,0.13,0.63
2018,Octubre,Andalucía,PATATAS FRITAS,901.26,520044,5.77,48.4,0.1,0.6
2018,Octubre,Andalucía,T.HORTALIZAS FRESCAS,36655.39,6442118,1.76,96.58,4.22,7.41
2018,Octubre,Andalucía,TOMATES,8862.99,1425603,1.61,76.91,1.02,1.64
2018,Octubre,Andalucía,CEBOLLAS,4669.46,475345,1.02,66.9,0.54,0.55
2018,Octubre,Andalucía,AJOS,443.67,182022,4.1,34.84,0.05,0.21
2018,Octubre,Andalucía,COLES,617.69,68828,1.11,14.42,0.07,0.08
2018,Octubre,Andalucía,PEPINOS,1305.1,180019,1.38,34.67,0.15,0.21
2018,Octubre,Andalucía,JUDIAS VERDES,893.18,238593,2.67,25.59,0.1,0.27
2018,Octubre,Andalucía,PIMIENTOS,3610.17,606781,1.68,62.61,0.42,0.7
2018,Octubre,Andalucía,CHAMPIÑONES+O.SETAS,810.47,357907,4.42,38.11,0.09,0.41
2018,Octubre,Andalucía,LECHUGA/ESC./ENDIVIA,2126.11,633647,2.98,61.73,0.24,0.73
2018,Octubre,Andalucía,ESPARRAGOS,132.08,46279,3.5,6.16,0.02,0.05
2018,Octubre,Andalucía,VERDURAS DE HOJA,598.45,144225,2.41,21.93,0.07,0.17
2018,Octubre,Andalucía,BERENJENAS,1335.14,210205,1.57,30.34,0.15,0.24
2018,Octubre,Andalucía,ZANAHORIAS,2331.12,193612,0.83,56.99,0.27,0.22
2018,Octubre,Andalucía,CALABACINES,2589.82,346426,1.34,52.65,0.3,0.4
2018,Octubre,Andalucía,OTR.HORTALIZAS/VERD.,6329.92,1332626,2.11,77.15,0.73,1.53
2018,Octubre,Andalucía,BROCOLI,844.31,133645,1.58,22.29,0.1,0.15
2018,Octubre,Andalucía,ALCACHOFAS,108.52,26607,2.45,3.91,0.01,0.03
2018,Octubre,Andalucía,VERD./HORT. IV GAMA,5076.48,1221203,2.41,68,0.58,1.41
2018,Octubre,Aragón,TOTAL PATATAS,3228.19,265152,0.82,76.73,2.46,2.02
2018,Octubre,Aragón,PATATAS FRESCAS,2626.45,19464,0.74,65.3,2,1.48
2018,Octubre,Aragón,PATATAS CONGELADAS,38.15,4926,1.29,6.1,0.03,0.04
2018,Octubre,Aragón,PATATAS PROCESADAS,112.72,65586,5.82,43.58,0.09,0.5
2018,Octubre,Aragón,PATATAS FRITAS,95.18,63531,6.67,42.13,0.07,0.48
2018,Octubre,Aragón,T.HORTALIZAS FRESCAS,7604.53,1470159,1.93,95.07,5.79,11.2
2018,Octubre,Aragón,TOMATES,1536.73,268853,1.75,72.15,1.17,2.05
2018,Octubre,Aragón,CEBOLLAS,587.38,70356,1.2,52.74,0.45,0.54
2018,Octubre,Aragón,AJOS,53.15,22228,4.18,29.29,0.04,0.17
2018,Octubre,Aragón,COLES,102.04,14876,1.46,12.27,0.08,0.11
2018,Octubre,Aragón,PEPINOS,297,40794,1.37,33.47,0.23,0.31
2018,Octubre,Aragón,JUDIAS VERDES,404.17,115908,2.87,34.57,0.31,0.88
2018,Octubre,Aragón,PIMIENTOS,847.17,137709,1.63,58.83,0.65,1.05
2018,Octubre,Aragón,CHAMPIÑONES+O.SETAS,242.65,118236,4.87,55.22,0.18,0.9
2018,Octubre,Aragón,LECHUGA/ESC./ENDIVIA,580.12,157744,2.72,65.72,0.44,1.2
2018,Octubre,Aragón,ESPARRAGOS,101.75,20114,1.98,12.49,0.08,0.15
2018,Octubre,Aragón,VERDURAS DE HOJA,334.91,59195,1.77,28.82,0.26,0.45
2018,Octubre,Aragón,BERENJENAS,334.91,51768,1.55,29.7,0.26,0.39
2018,Octubre,Aragón,ZANAHORIAS,307.18,25117,0.82,49.97,0.23,0.19
2018,Octubre,Aragón,CALABACINES,494.38,73882,1.49,44.23,0.38,0.56
2018,Octubre,Aragón,OTR.HORTALIZAS/VERD.,1380.99,293378,2.12,79.52,1.05,2.23
2018,Octubre,Aragón,BROCOLI,143.96,25484,1.77,24.79,0.11,0.19
2018,Octubre,Aragón,ALCACHOFAS,7.29,1235,1.69,1.86,0.01,0.01
2018,Octubre,Aragón,VERD./HORT. IV GAMA,708.98,187919,2.65,64.54,0.54,1.43
2018,Octubre,Principado de Asturias,TOTAL PATATAS,2541.21,213462,0.84,64.96,2.34,1.97
2018,Octubre,Principado de Asturias,PATATAS FRESCAS,2064.14,162711,0.79,58.38,1.9,1.5
2018,Octubre,Principado de Asturias,PATATAS CONGELADAS,54.26,5941,1.09,7.01,0.05,0.05
2018,Octubre,Principado de Asturias,PATATAS PROCESADAS,84.56,4481,5.3,30.15,0.08,0.41
2018,Octubre,Principado de Asturias,PATATAS FRITAS,66.4,41192,6.2,28.12,0.06,0.38
2018,Octubre,Principado de Asturias,T.HORTALIZAS FRESCAS,3836.47,737884,1.92,96.15,3.54,6.81
2018,Octubre,Principado de Asturias,TOMATES,765.22,142247,1.86,68.18,0.71,1.31
2018,Octubre,Principado de Asturias,CEBOLLAS,656.07,70999,1.08,69.82,0.61,0.65
2018,Octubre,Principado de Asturias,AJOS,86.63,38263,4.42,54.02,0.08,0.35
2018,Octubre,Principado de Asturias,COLES,88.53,11234,1.27,15.05,0.08,0.1
2018,Octubre,Principado de Asturias,PEPINOS,128.98,17922,1.39,22.12,0.12,0.17
2018,Octubre,Principado de Asturias,JUDIAS VERDES,111.99,35293,3.15,26.28,0.1,0.33
2018,Octubre,Principado de Asturias,PIMIENTOS,423.12,7952,1.88,58.5,0.39,0.73
2018,Octubre,Principado de Asturias,CHAMPIÑONES+O.SETAS,72.61,3977,5.48,28.29,0.07,0.37
2018,Octubre,Principado de Asturias,LECHUGA/ESC./ENDIVIA,188.42,53652,2.85,46.07,0.17,0.49
2018,Octubre,Principado de Asturias,ESPARRAGOS,28.69,6915,2.41,4.47,0.03,0.06
2018,Octubre,Principado de Asturias,VERDURAS DE HOJA,28.15,8839,3.14,15.89,0.03,0.08
2018,Octubre,Principado de Asturias,BERENJENAS,67.21,1208,1.8,19.41,0.06,0.11
2018,Octubre,Principado de Asturias,ZANAHORIAS,280.73,27994,1,56.29,0.26,0.26
2018,Octubre,Principado de Asturias,CALABACINES,300.24,39314,1.31,39.4,0.28,0.36
2018,Octubre,Principado de Asturias,OTR.HORTALIZAS/VERD.,609.87,153841,2.52,71.49,0.56,1.42
2018,Octubre,Principado de Asturias,BROCOLI,94.53,18248,1.93,22.44,0.09,0.17
2018,Octubre,Principado de Asturias,ALCACHOFAS,7.9,2645,3.35,2.98,0.01,0.02
2018,Octubre,Principado de Asturias,VERD./HORT. IV GAMA,487.91,123603,2.53,56.27,0.45,1.14
2018,Octubre,Islas Baleares,TOTAL PATATAS,3442.92,299576,0.87,83.89,3.34,2.91
2018,Octubre,Islas Baleares,PATATAS FRESCAS,2482.37,211585,0.85,80.5,2.41,2.05
2018,Octubre,Islas Baleares,PATATAS CONGELADAS,110.42,13088,1.19,13.05,0.11,0.13
2018,Octubre,Islas Baleares,PATATAS PROCESADAS,170.03,74904,4.41,53.04,0.17,0.73
2018,Octubre,Islas Baleares,PATATAS FRITAS,104.54,64088,6.13,48.84,0.1,0.62
2018,Octubre,Islas Baleares,T.HORTALIZAS FRESCAS,5034.57,1114732,2.21,97.02,4.89,10.82
2018,Octubre,Islas Baleares,TOMATES,1149.47,217638,1.89,86.5,1.12,2.11
2018,Octubre,Islas Baleares,CEBOLLAS,543.75,69458,1.28,58.64,0.53,0.67
2018,Octubre,Islas Baleares,AJOS,62.63,19054,3.04,37.4,0.06,0.18
2018,Octubre,Islas Baleares,COLES,201.55,24094,1.2,27.68,0.2,0.23
2018,Octubre,Islas Baleares,PEPINOS,177.69,28864,1.62,26.23,0.17,0.28
2018,Octubre,Islas Baleares,JUDIAS VERDES,109.71,69449,6.33,32.65,0.11,0.67
2018,Octubre,Islas Baleares,PIMIENTOS,460.92,92039,2,68.49,0.45,0.89
2018,Octubre,Islas Baleares,CHAMPIÑONES+O.SETAS,227.7,120611,5.3,54.22,0.22,1.17
2018,Octubre,Islas Baleares,LECHUGA/ESC./ENDIVIA,344.57,121565,3.53,72.05,0.33,1.18
2018,Octubre,Islas Baleares,ESPARRAGOS,35.83,9908,2.77,8.28,0.03,0.1
2018,Octubre,Islas Baleares,VERDURAS DE HOJA,136.63,41189,3.01,34.31,0.13,0.4
2018,Octubre,Islas Baleares,BERENJENAS,149.08,2373,1.59,39.46,0.14,0.23
2018,Octubre,Islas Baleares,ZANAHORIAS,361.09,30872,0.85,58.87,0.35,0.3
2018,Octubre,Islas Baleares,CALABACINES,209.95,31599,1.51,39.25,0.2,0.31
2018,Octubre,Islas Baleares,OTR.HORTALIZAS/VERD.,864.01,214662,2.48,85.13,0.84,2.08
2018,Octubre,Islas Baleares,BROCOLI,110.6,22677,2.05,24.03,0.11,0.22
2018,Octubre,Islas Baleares,ALCACHOFAS,29.42,8484,2.88,9.58,0.03,0.08
2018,Octubre,Islas Baleares,VERD./HORT. IV GAMA,761.29,237856,3.12,77.18,0.74,2.31
2018,Octubre,Islas Canarias,TOTAL PATATAS,4669.49,496049,1.06,76.67,2.14,2.27
2018,Octubre,Islas Canarias,PATATAS FRESCAS,3789.55,393444,1.04,66.13,1.73,1.8
2018,Octubre,Islas Canarias,PATATAS CONGELADAS,256.5,25537,1,9.25,0.12,0.12
2018,Octubre,Islas Canarias,PATATAS PROCESADAS,124.69,77068,6.18,33.31,0.06,0.35
2018,Octubre,Islas Canarias,PATATAS FRITAS,117.93,76402,6.48,32.86,0.05,0.35
2018,Octubre,Islas Canarias,T.HORTALIZAS FRESCAS,9765.65,180527,1.85,97.32,4.47,8.26
2018,Octubre,Islas Canarias,TOMATES,2255.82,357909,1.59,81.86,1.03,1.64
2018,Octubre,Islas Canarias,CEBOLLAS,1177.79,12089,1.03,69,0.54,0.55
2018,Octubre,Islas Canarias,AJOS,101.44,41246,4.07,30.85,0.05,0.19
2018,Octubre,Islas Canarias,COLES,130.82,16129,1.23,17.73,0.06,0.07
2018,Octubre,Islas Canarias,PEPINOS,341.03,55612,1.63,41.45,0.16,0.25
2018,Octubre,Islas Canarias,JUDIAS VERDES,132.06,3309,2.51,17.17,0.06,0.15
2018,Octubre,Islas Canarias,PIMIENTOS,838.6,150697,1.8,69.48,0.38,0.69
2018,Octubre,Islas Canarias,CHAMPIÑONES+O.SETAS,142.74,62816,4.4,32.09,0.07,0.29
2018,Octubre,Islas Canarias,LECHUGA/ESC./ENDIVIA,405.12,139684,3.45,50.52,0.19,0.64
2018,Octubre,Islas Canarias,ESPARRAGOS,66.22,6047,0.91,2.44,0.03,0.03
2018,Octubre,Islas Canarias,VERDURAS DE HOJA,281.97,75419,2.67,23.59,0.13,0.34
2018,Octubre,Islas Canarias,BERENJENAS,151.45,22032,1.45,20.39,0.07,0.1
2018,Octubre,Islas Canarias,ZANAHORIAS,883.38,87216,0.99,72.02,0.4,0.4
2018,Octubre,Islas Canarias,CALABACINES,899.49,143625,1.6,63.04,0.41,0.66
2018,Octubre,Islas Canarias,OTR.HORTALIZAS/VERD.,1957.73,492858,2.52,80.93,0.9,2.25
2018,Octubre,Islas Canarias,BROCOLI,47.28,10729,2.27,6.57,0.02,0.05
2018,Octubre,Islas Canarias,ALCACHOFAS,2.78,522,1.88,0.46,0,0
2018,Octubre,Islas Canarias,VERD./HORT. IV GAMA,1381.69,353309,2.56,62.01,0.63,1.62
2018,Octubre,Cantabria,TOTAL PATATAS,2217.9,175472,0.79,75.81,3.99,3.15
2018,Octubre,Cantabria,PATATAS FRESCAS,1920.7,145416,0.76,63.2,3.45,2.61
2018,Octubre,Cantabria,PATATAS CONGELADAS,67.56,10467,1.55,17.24,0.12,0.19
2018,Octubre,Cantabria,PATATAS PROCESADAS,45.93,1959,4.27,32.35,0.08,0.35
