Producto,Origen,Unidad,Familia,Year,Mes,Precio medio,Volumen
Coliflor,Gerona,kg,Hortalizas infloresc.,2018,2,1.05,36
Coliflor,Gerona,kg,Hortalizas infloresc.,2018,3,1.25,66
Coliflor,Gerona,kg,Hortalizas infloresc.,2019,12,0.6,180
Coliflor,Gerona,kg,Hortalizas infloresc.,2020,2,0.55,330
Coliflor,Gran Bretaña,kg,Hortalizas infloresc.,2020,9,1.4,4752
Coliflor,Granada,kg,Hortalizas infloresc.,2018,2,1.25,1446
Coliflor,Granada,kg,Hortalizas infloresc.,2018,6,1.925,20108
Coliflor,Granada,kg,Hortalizas infloresc.,2018,7,1.18,125243
Coliflor,Granada,kg,Hortalizas infloresc.,2018,8,1.1,45680
Coliflor,Granada,kg,Hortalizas infloresc.,2018,9,1.646666667,51686
Coliflor,Granada,kg,Hortalizas infloresc.,2018,10,1.294444444,31550
Coliflor,Granada,kg,Hortalizas infloresc.,2018,11,0.975,20130
Coliflor,Granada,kg,Hortalizas infloresc.,2018,12,0.8,2112
Coliflor,Granada,kg,Hortalizas infloresc.,2019,4,0.85,330
Coliflor,Granada,kg,Hortalizas infloresc.,2019,5,1.025,17954
Coliflor,Granada,kg,Hortalizas infloresc.,2019,6,1.218181818,7698
Coliflor,Granada,kg,Hortalizas infloresc.,2019,7,1.2725,91703
Coliflor,Granada,kg,Hortalizas infloresc.,2019,8,1.233333333,9370
Coliflor,Granada,kg,Hortalizas infloresc.,2019,9,1.37,20562
Coliflor,Granada,kg,Hortalizas infloresc.,2019,10,0.9375,68688
Coliflor,Granada,kg,Hortalizas infloresc.,2019,11,1.11875,79740
Coliflor,Granada,kg,Hortalizas infloresc.,2019,12,1.153846154,36620
Coliflor,Granada,kg,Hortalizas infloresc.,2020,1,1.119230769,28992
Coliflor,Granada,kg,Hortalizas infloresc.,2020,2,0.741666667,13380
Coliflor,Granada,kg,Hortalizas infloresc.,2020,3,0.907142857,26166
Coliflor,Granada,kg,Hortalizas infloresc.,2020,4,1.679166667,9199
Coliflor,Granada,kg,Hortalizas infloresc.,2020,5,1.947368421,39737
Coliflor,Granada,kg,Hortalizas infloresc.,2020,6,1.561538462,32489
Coliflor,Granada,kg,Hortalizas infloresc.,2020,7,1.019047619,57413
Coliflor,Granada,kg,Hortalizas infloresc.,2020,8,1.227777778,35686
Coliflor,Granada,kg,Hortalizas infloresc.,2020,9,1.25,104487
Coliflor,Granada,kg,Hortalizas infloresc.,2020,10,1.21,131689
Coliflor,Granada,kg,Hortalizas infloresc.,2020,11,0.785714286,93287
Coliflor,Holanda,kg,Hortalizas infloresc.,2018,6,1.583333333,1170
Coliflor,Holanda,kg,Hortalizas infloresc.,2018,7,1.104166667,30012
Coliflor,Holanda,kg,Hortalizas infloresc.,2018,8,1.106666667,145800
Coliflor,Holanda,kg,Hortalizas infloresc.,2018,9,1.616666667,5820
Coliflor,Holanda,kg,Hortalizas infloresc.,2018,10,1.15,57630
Coliflor,Holanda,kg,Hortalizas infloresc.,2018,11,0.925,18120
Coliflor,Holanda,kg,Hortalizas infloresc.,2019,6,1.55,113868
Coliflor,Holanda,kg,Hortalizas infloresc.,2019,7,1.25,354644
Coliflor,Holanda,kg,Hortalizas infloresc.,2019,8,1.191666667,95531
Coliflor,Holanda,kg,Hortalizas infloresc.,2019,9,1.325,49020
Coliflor,Holanda,kg,Hortalizas infloresc.,2019,10,0.9175,169794
Coliflor,Holanda,kg,Hortalizas infloresc.,2019,11,1.011111111,372
Coliflor,Holanda,kg,Hortalizas infloresc.,2019,12,0.9,75
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,1,1.158333333,14076
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,4,1.35,1008
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,5,2.5,3360
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,6,1.185714286,46758
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,7,1.041666667,42144
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,8,1.24,71982
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,9,1.181818182,41408
Coliflor,Holanda,kg,Hortalizas infloresc.,2020,10,1.25,13848
Coliflor,Huesca,kg,Hortalizas infloresc.,2018,11,0.95,1048
Coliflor,Huesca,kg,Hortalizas infloresc.,2018,12,0.9,509
Coliflor,Huesca,kg,Hortalizas infloresc.,2019,1,0.7,1362
Coliflor,Huesca,kg,Hortalizas infloresc.,2020,2,0.55,384
Coliflor,Italia,kg,Hortalizas infloresc.,2018,1,1.2,102
Coliflor,Italia,kg,Hortalizas infloresc.,2018,5,1.1,126
Coliflor,Italia,kg,Hortalizas infloresc.,2019,6,1.05,520
Coliflor,Italia,kg,Hortalizas infloresc.,2020,11,0.6,1583
Coliflor,Lérida,kg,Hortalizas infloresc.,2018,3,1.8,150
Coliflor,Lérida,kg,Hortalizas infloresc.,2018,4,1.3,150
Coliflor,Lérida,kg,Hortalizas infloresc.,2018,8,1.05,240
Coliflor,Lérida,kg,Hortalizas infloresc.,2018,11,0.85,10
Coliflor,Lérida,kg,Hortalizas infloresc.,2019,1,1,6
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,1,0.9425,60439
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,2,1.11,4535
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,3,1.5875,41634
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,4,1.43,44333
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,5,1.34375,16370
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,6,1.530555556,15534
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,7,1.15,4092
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,8,1.1,876
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,9,1.6,6
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,10,1.195,22974
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,11,0.99375,36692
Coliflor,Logroño,kg,Hortalizas infloresc.,2018,12,0.806666667,68571
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,1,1.118181818,68646
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,2,0.84,232918
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,3,0.719047619,280404
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,4,0.808333333,193870
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,5,0.981818182,241436
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,6,1.246153846,78703
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,7,1.25,54782
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,8,1.2025,28049
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,9,1.381578947,292851
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,10,0.925,235471
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,11,1.16,80133
Coliflor,Logroño,kg,Hortalizas infloresc.,2019,12,1.105263158,93682
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,1,1.09047619,226328
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,2,0.7,176751
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,3,0.995454545,377878
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,4,1.6725,346990
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,5,1.98,233619
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,6,1.433333333,152969
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,7,1.022727273,83392
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,8,1.266666667,253904
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,9,1.25,239621
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,10,1.211904762,273727
Coliflor,Logroño,kg,Hortalizas infloresc.,2020,11,0.785714286,342175
Coliflor,Madrid,kg,Hortalizas infloresc.,2018,1,0.5,360
Coliflor,Madrid,kg,Hortalizas infloresc.,2018,10,0.95,20
Coliflor,Madrid,kg,Hortalizas infloresc.,2019,7,1.3,330
Coliflor,Madrid,kg,Hortalizas infloresc.,2019,12,1.2,225
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,1,1.033333333,4104
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,2,1.142307692,10098
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,3,1.607692308,13506
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,4,1.395833333,15450
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,5,1.45,504
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,6,1.55,3048
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,7,1.01,2526
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,9,1.7125,2136
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,10,1.338461538,9161
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,11,1.00625,6246
Coliflor,Málaga,kg,Hortalizas infloresc.,2018,12,0.805882353,42907
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,1,1.079411765,19017
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,2,0.8625,2466
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,3,0.691666667,9487
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,4,0.8,9259
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,5,1.007894737,46027
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,6,1.16,2750
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,7,1.27,3714
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,9,1.5,48
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,10,0.910714286,11192
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,11,1.156666667,19536
Coliflor,Málaga,kg,Hortalizas infloresc.,2019,12,1.111111111,20159
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,1,0.922222222,4802
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,2,0.71875,7726
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,3,0.96,5984
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,4,1.6375,1627
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,5,1.75,37452
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,6,1.385714286,28580
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,7,1.0375,3297
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,8,1.3,779
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,9,1.26,9754
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,10,1.211904762,109396
Coliflor,Málaga,kg,Hortalizas infloresc.,2020,11,0.785714286,119194
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,1,1.007894737,118816
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,2,1.14,115901
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,3,1.594117647,36698
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,4,1.43,61127
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,5,1.379545455,116727
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,6,1.52,56737
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,7,1.158333333,33714
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,8,1.11,37860
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,9,1.633333333,13762
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,10,1.2225,49060
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,11,0.978571429,54935
Coliflor,Murcia,kg,Hortalizas infloresc.,2018,12,0.8,125364
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,1,1.118181818,139898
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,2,0.84,221414
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,3,0.719047619,155872
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,4,0.8075,147526
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,5,0.971428571,67428
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,6,1.177777778,21010
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,7,1.236842105,33206
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,8,1.265,12360
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,9,1.1,150
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,10,0.919444444,87039
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,11,1.16,143515
Coliflor,Murcia,kg,Hortalizas infloresc.,2019,12,1.133333333,126766
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,1,1.107894737,100400
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,2,0.7,55858
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,3,0.995238095,58337
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,4,1.692105263,75142
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,5,2.03125,39361
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,6,1.42,24489
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,7,1.05,21620
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,8,1.08,17274
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,9,1.226666667,12660
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,10,1.190625,21216
Coliflor,Murcia,kg,Hortalizas infloresc.,2020,11,0.78,86770
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,1,1.054166667,10420
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,2,1.14,15072
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,3,1.597619048,41304
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,4,1.43,19685
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,5,1.482142857,13792
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,10,0.985714286,830
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,11,0.985294118,18254
Coliflor,Navarra,kg,Hortalizas infloresc.,2018,12,0.828571429,10216
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,1,1.118181818,67553
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,2,0.833333333,46428
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,3,0.715789474,20718
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,4,0.8,16080
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,5,0.975,8550
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,10,0.808333333,1960
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,11,1.225,45572
Coliflor,Navarra,kg,Hortalizas infloresc.,2019,12,1.15,17973
Coliflor,Navarra,kg,Hortalizas infloresc.,2020,1,1.130555556,36663
Coliflor,Navarra,kg,Hortalizas infloresc.,2020,2,0.703846154,6450
Coliflor,Navarra,kg,Hortalizas infloresc.,2020,3,1,61829
Coliflor,Navarra,kg,Hortalizas infloresc.,2020,4,1.6725,46686
Coliflor,Navarra,kg,Hortalizas infloresc.,2020,5,2,14470
Coliflor,Navarra,kg,Hortalizas infloresc.,2020,10,1.3,6126
Coliflor,Navarra,kg,Hortalizas infloresc.,2020,11,0.792307692,9462
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2018,4,1.491666667,3732
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2018,10,1.58,4806
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2018,11,0.93,10775
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2018,12,0.76,2964
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2019,1,1.375,5466
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2019,2,1,342
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2019,4,0.8,17004
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2019,6,1.6,5399
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2019,7,1.244444444,6156
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2019,12,1.2,18250
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2020,2,0.64,7686
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2020,6,1.1,1793
Coliflor,Otras provincias,kg,Hortalizas infloresc.,2020,7,1.1,389
Coliflor,Portugal,kg,Hortalizas infloresc.,2019,4,0.809090909,4282
Coliflor,Sevilla,kg,Hortalizas infloresc.,2018,1,0.725,1674
Coliflor,Sevilla,kg,Hortalizas infloresc.,2019,2,1,2880
Coliflor,Sevilla,kg,Hortalizas infloresc.,2019,11,1.1,330
Coliflor,Sevilla,kg,Hortalizas infloresc.,2019,12,0.8,1080
Coliflor,Sevilla,kg,Hortalizas infloresc.,2020,2,0.65,360
Coliflor,Sevilla,kg,Hortalizas infloresc.,2020,4,1.35,9360
Coliflor,Soria,kg,Hortalizas infloresc.,2020,10,1.25,599
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,1,0.95952381,43046
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,2,1.153125,43598
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,3,1.584210526,49660
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,4,1.423333333,16046
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,5,1.383333333,8424
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,6,1.708333333,1800
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,10,1.05,3372
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,11,0.978571429,12616
Coliflor,Tarragona,kg,Hortalizas infloresc.,2018,12,0.80625,27989
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,1,1.073684211,37612
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,2,0.85,43167
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,3,0.719047619,51171
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,4,0.8125,12158
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,5,0.94375,11393
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,6,1.364285714,19368
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,7,1.133333333,5820
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,9,1.1,720
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,10,0.863636364,12677
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,11,1.105882353,20397
Coliflor,Tarragona,kg,Hortalizas infloresc.,2019,12,1.133333333,31607
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,1,1.082352941,46162
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,2,0.7,52277
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,3,0.983333333,20522
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,4,1.411538462,4099
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,5,2.033333333,13418
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,6,1.24,8196
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,7,1.04,20181
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,9,1.1,2896
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,10,1.215,11700
Coliflor,Tarragona,kg,Hortalizas infloresc.,2020,11,0.78,19156
Coliflor,Toledo,kg,Hortalizas infloresc.,2018,12,0.7,265
Coliflor,Toledo,kg,Hortalizas infloresc.,2019,1,0.6,455
Coliflor,Toledo,kg,Hortalizas infloresc.,2019,5,1.06,476
Coliflor,Toledo,kg,Hortalizas infloresc.,2019,11,1.314285714,671
Coliflor,Toledo,kg,Hortalizas infloresc.,2019,12,1.171428571,1201
Coliflor,USA,kg,Hortalizas infloresc.,2018,4,1.35,1100
Coliflor,USA,kg,Hortalizas infloresc.,2018,10,1.55,6
Coliflor,USA,kg,Hortalizas infloresc.,2019,6,1.6,6
Coliflor,USA,kg,Hortalizas infloresc.,2020,2,0.55,780
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,1,0.975,25952
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,2,1.146875,17742
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,3,1.45,3772
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,4,1.575,2980
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,5,1.3,1066
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,10,0.85,390
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,11,1.066666667,2160
Coliflor,Valencia,kg,Hortalizas infloresc.,2018,12,0.75,3180
Coliflor,Valencia,kg,Hortalizas infloresc.,2019,1,0.84375,6774
Coliflor,Valencia,kg,Hortalizas infloresc.,2019,2,0.966666667,3220
Coliflor,Valencia,kg,Hortalizas infloresc.,2019,3,0.725,1974
Coliflor,Valencia,kg,Hortalizas infloresc.,2019,4,0.766666667,2520
Coliflor,Valencia,kg,Hortalizas infloresc.,2019,12,1.022222222,1613
Coliflor,Valencia,kg,Hortalizas infloresc.,2020,1,0.55,399
Coliflor,Valencia,kg,Hortalizas infloresc.,2020,2,0.55,348
Coliflor,Valladolid,kg,Hortalizas infloresc.,2018,10,1.15,316
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2018,11,0.9375,4638
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2018,12,0.841666667,4866
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2019,1,0.6,330
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2019,9,1.5,30
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2019,10,0.938888889,2970
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2019,11,1.733333333,630
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2019,12,0.9,222
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2020,9,1.1,720
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2020,10,1.242307692,9366
Coliflor,Zaragoza,kg,Hortalizas infloresc.,2020,11,0.8375,3441
Endíbias,Albacete,kg,Hortalizas tallos,2018,1,0.85,245
Endíbias,Albacete,kg,Hortalizas tallos,2018,2,0.975,115
Endíbias,Albacete,kg,Hortalizas tallos,2018,3,0.86,155
Endíbias,Albacete,kg,Hortalizas tallos,2018,4,0.85,640
Endíbias,Albacete,kg,Hortalizas tallos,2018,5,0.8,830
Endíbias,Albacete,kg,Hortalizas tallos,2018,6,0.841666667,1165
Endíbias,Albacete,kg,Hortalizas tallos,2018,7,0.85,1230
Endíbias,Albacete,kg,Hortalizas tallos,2018,8,0.85,855
Endíbias,Albacete,kg,Hortalizas tallos,2018,9,0.85,615
Endíbias,Albacete,kg,Hortalizas tallos,2018,10,0.85,1500
Endíbias,Albacete,kg,Hortalizas tallos,2018,11,0.85,605
Endíbias,Albacete,kg,Hortalizas tallos,2018,12,0.85,1195
Endíbias,Albacete,kg,Hortalizas tallos,2019,1,0.85,1925
Endíbias,Albacete,kg,Hortalizas tallos,2019,2,0.85,30
Endíbias,Albacete,kg,Hortalizas tallos,2019,4,1,490
Endíbias,Albacete,kg,Hortalizas tallos,2019,6,1,1240
Endíbias,Albacete,kg,Hortalizas tallos,2019,7,1,2408
Endíbias,Albacete,kg,Hortalizas tallos,2019,12,0.8,940
Endíbias,Albacete,kg,Hortalizas tallos,2020,2,0.9,407
Endíbias,Albacete,kg,Hortalizas tallos,2020,6,0.9,85
Endíbias,Albacete,kg,Hortalizas tallos,2020,7,0.9,85
Endíbias,Alicante,kg,Hortalizas tallos,2019,10,0.8,2400
Endíbias,Alicante,kg,Hortalizas tallos,2019,11,0.8,800
Endíbias,Alicante,kg,Hortalizas tallos,2019,12,0.8,700
Endíbias,Alicante,kg,Hortalizas tallos,2020,1,0.8,1000
Endíbias,Alicante,kg,Hortalizas tallos,2020,2,0.9,200
Endíbias,Alicante,kg,Hortalizas tallos,2020,3,0.9,6500
Endíbias,Alicante,kg,Hortalizas tallos,2020,6,0.9,300
Endíbias,Alicante,kg,Hortalizas tallos,2020,7,0.9,5100
Endíbias,Alicante,kg,Hortalizas tallos,2020,9,0.9,1740
Endíbias,Alicante,kg,Hortalizas tallos,2020,10,0.9,1000
Endíbias,Argentina,kg,Hortalizas tallos,2018,2,1,325
Endíbias,Argentina,kg,Hortalizas tallos,2018,3,0.842857143,680
Endíbias,Argentina,kg,Hortalizas tallos,2018,4,0.85,1000
Endíbias,Argentina,kg,Hortalizas tallos,2018,5,0.8,300
Endíbias,Argentina,kg,Hortalizas tallos,2018,6,0.85,160
Endíbias,Argentina,kg,Hortalizas tallos,2018,9,0.85,785
Endíbias,Argentina,kg,Hortalizas tallos,2018,10,0.85,1305
Endíbias,Argentina,kg,Hortalizas tallos,2018,11,0.85,1340
Endíbias,Argentina,kg,Hortalizas tallos,2018,12,0.85,330
Endíbias,Argentina,kg,Hortalizas tallos,2019,1,0.85,300
Endíbias,Argentina,kg,Hortalizas tallos,2019,4,1,355
Endíbias,Argentina,kg,Hortalizas tallos,2019,6,1,230
Endíbias,Argentina,kg,Hortalizas tallos,2019,7,1,750
Endíbias,Argentina,kg,Hortalizas tallos,2019,12,0.8,150
Endíbias,Argentina,kg,Hortalizas tallos,2020,2,0.9,75
Endíbias,Barcelona,kg,Hortalizas tallos,2018,2,0.976923077,7505
Endíbias,Barcelona,kg,Hortalizas tallos,2018,3,0.878571429,18191
Endíbias,Barcelona,kg,Hortalizas tallos,2018,4,0.85,12457
Endíbias,Barcelona,kg,Hortalizas tallos,2018,5,0.8,12144
Endíbias,Barcelona,kg,Hortalizas tallos,2018,6,0.822727273,8570
Endíbias,Barcelona,kg,Hortalizas tallos,2018,7,0.85,11696
Endíbias,Barcelona,kg,Hortalizas tallos,2018,8,0.85,31041
Endíbias,Barcelona,kg,Hortalizas tallos,2018,9,0.85,20165
Endíbias,Barcelona,kg,Hortalizas tallos,2018,10,0.85,20645
Endíbias,Barcelona,kg,Hortalizas tallos,2018,11,0.85,16066
Endíbias,Barcelona,kg,Hortalizas tallos,2018,12,0.85,16011
Endíbias,Barcelona,kg,Hortalizas tallos,2019,1,0.85,6457
Endíbias,Barcelona,kg,Hortalizas tallos,2019,2,0.85,1544
Endíbias,Barcelona,kg,Hortalizas tallos,2019,4,1,4190
Endíbias,Barcelona,kg,Hortalizas tallos,2019,6,1,4347
Endíbias,Barcelona,kg,Hortalizas tallos,2019,7,1,8156
Endíbias,Barcelona,kg,Hortalizas tallos,2019,9,0.8,65
Endíbias,Barcelona,kg,Hortalizas tallos,2019,11,0.8,2725
Endíbias,Barcelona,kg,Hortalizas tallos,2019,12,0.8,5755
Endíbias,Barcelona,kg,Hortalizas tallos,2020,1,0.8,972
Endíbias,Barcelona,kg,Hortalizas tallos,2020,2,0.9,10195
Endíbias,Barcelona,kg,Hortalizas tallos,2020,3,0.9,4140
Endíbias,Barcelona,kg,Hortalizas tallos,2020,4,0.9,299
Endíbias,Barcelona,kg,Hortalizas tallos,2020,5,0.9,5105
Endíbias,Barcelona,kg,Hortalizas tallos,2020,6,0.9,2954
Endíbias,Barcelona,kg,Hortalizas tallos,2020,7,0.9,4635
Endíbias,Barcelona,kg,Hortalizas tallos,2020,8,0.9,1120
Endíbias,Barcelona,kg,Hortalizas tallos,2020,9,0.9,3220
Endíbias,Barcelona,kg,Hortalizas tallos,2020,10,0.925,1210
Endíbias,Barcelona,kg,Hortalizas tallos,2020,11,0.95,3530
Endíbias,Bélgica,kg,Hortalizas tallos,2018,2,0.97,40560
Endíbias,Bélgica,kg,Hortalizas tallos,2018,3,0.869230769,29150
Endíbias,Bélgica,kg,Hortalizas tallos,2018,4,0.85,31045
